drugbank_id,synonym
DB00121,"(3aS,4S,6aR)-Hexahydro-2-oxo-1H-thieno[3,4-d]imidazole-4-valeric acid"
DB00121,"5-(2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanoic acid"
DB00121,Biotin
DB00121,Biotina
DB00121,Biotine
DB00121,Biotinum
DB00121,"cis-(+)-Tetrahydro-2-oxothieno[3,4]imidazoline-4-valeric acid"
DB00121,"cis-Hexahydro-2-oxo-1H-thieno(3,4)imidazole-4-valeric acid"
DB00121,"cis-Tetrahydro-2-oxothieno(3,4-d)imidazoline-4-valeric acid"
DB00121,Coenzyme R
DB00121,D-(+)-biotin
DB00121,D-Biotin
DB00121,Vitamin B7
DB00121,Vitamin H
DB00122,Bilineurine
DB00122,Choline
DB00122,Choline ion
DB00122,N-trimethylethanolamine
DB00122,"N,N,N-trimethylethanol-ammonium"
DB00122,trimethylethanolamine
DB00122,Vitamin J
DB00123,"(S)-2,6-diaminohexanoic acid"
DB00123,(S)-lysine
DB00123,"(S)-α,ε-diaminocaproic acid"
DB00123,6-ammonio-L-norleucine
DB00123,"L-2,6-Diaminocaproic acid"
DB00123,L-lys
DB00123,L-Lysin
DB00123,L-Lysine
DB00123,LYS
DB00123,Lysina
DB00123,Lysine
DB00123,Lysine acid
DB00123,Lysinum
DB00125,(2S)-2-amino-5-(carbamimidamido)pentanoic acid
DB00125,(2S)-2-amino-5-guanidinopentanoic acid
DB00125,(S)-2-amino-5-guanidinopentanoic acid
DB00125,(S)-2-Amino-5-guanidinovaleric acid
DB00125,2-amino-5-guanidino-pentanoic acid
DB00125,Arg
DB00125,Arginina
DB00125,Arginine
DB00125,L-(+)-Arginine
DB00125,L-Arginin
DB00126,acide ascorbique
DB00126,ácido ascórbico
DB00126,Acidum ascorbicum
DB00126,acidum ascorbinicum
DB00126,Ascorbate
DB00126,Ascorbic acid
DB00126,Ascorbinsäure
DB00126,L-(+)-ascorbic acid
DB00126,L-Ascorbate
DB00126,L-Ascorbic Acid
DB00126,Vitamin C
DB00126,Vitamin-C
DB00126,Vitamina C
DB00127,"4,9-diaza-1,12-dodecanediamine"
DB00127,"4,9-diazadodecane-1,12-diamine"
DB00127,Musculamine
DB00127,"N,N'-Bis(3-aminopropyl)-1,4-butanediamine"
DB00127,Spermina
DB00127,Spermine
DB00128,(S)-2-aminobutanedioic acid
DB00128,(S)-2-aminosuccinic acid
DB00128,2-Aminosuccinic acid
DB00128,ácido aspártico
DB00128,Acidum asparticum
DB00128,Asp
DB00128,Aspartic acid
DB00128,D
DB00128,L-Asp
DB00128,L-Asparaginsäure
DB00128,L-Aspartate
DB00128,L-Aspartic acid
DB00129,"(S)-2,5-Diaminopentanoate"
DB00129,"(S)-2,5-Diaminopentanoic acid"
DB00129,"(S)-2,5-diaminovaleric acid"
DB00129,(S)-ornithine
DB00129,"(S)-α,δ-diaminovaleric acid"
DB00129,L-Ornithine
DB00129,levo-ornithine
DB00129,Ornithine
DB00129,Ornithinum
DB00129,Ornitina
DB00130,(2S)-2-amino-4-carbamoylbutanoic acid
DB00130,"(2S)-2,5-diamino-5-oxopentanoic acid"
DB00130,"(S)-2,5-diamino-5-oxopentanoic acid"
DB00130,Glutamic acid 5-amide
DB00130,Glutamic acid amide
DB00130,Glutamina
DB00130,Glutamine
DB00130,L-(+)-glutamine
DB00130,L-2-aminoglutaramic acid
DB00130,L-glutamic acid γ-amide
DB00130,L-Glutamin
DB00130,L-Glutamine
DB00130,L-Glutaminsäure-5-amid
DB00130,Levoglutamide
DB00130,Q
DB00131,5'-Adenosine monophosphate
DB00131,5'-Adenylic acid
DB00131,5'-AMP
DB00131,5'-O-Phosphonoadenosine
DB00131,Adenosine 5'-(dihydrogen phosphate)
DB00131,Adenosine 5'-monophosphate
DB00131,Adenosine 5'-phosphate
DB00131,Adenosine monophosphate
DB00131,Adenosine phosphate
DB00131,Adenosine-5'-Monophosphate
DB00131,Adenosine-5'-monophosphoric acid
DB00131,Adenosine-5'P
DB00131,Adenosini phosphas
DB00131,Adenylate
DB00131,Adenylic acid
DB00131,Ado5'P
DB00131,AMP
DB00131,Fosfato de adenosina
DB00131,PAdo
DB00131,Phosphate d'adénosine
DB00132,"(9,12,15)-linolenic acid"
DB00132,"(9Z,12Z,15Z)-Octadecatrienoic acid"
DB00132,"(Z,Z,Z)-9,12,15-octadecatrienoic acid"
DB00132,"9-cis,12-cis,15-cis-octadecatrienoic acid"
DB00132,"9,12,15-Octadecatrienoic acid"
DB00132,ALA
DB00132,"all-cis-9,12,15-Octadecatrienoic acid"
DB00132,alpha-Linolenic acid
DB00132,"cis-delta(9,12,15)-Octadecatrienoic acid"
DB00132,"cis,cis,cis-9,12,15-Octadecatrienoic acid"
DB00132,Linolenic acid
DB00132,α-linolenic acid
DB00133,(S)-2-Amino-3-hydroxypropanoic acid
DB00133,(S)-Serine
DB00133,alpha-Amino-beta-hydroxypropionic acid
DB00133,beta-Hydroxyalanine
DB00133,L-Serine
DB00133,Ser
DB00133,Serina
DB00133,Serine
DB00133,Serinum
DB00134,(2S)-2-amino-4-(methylsulfanyl)butanoic acid
DB00134,(S)-2-amino-4-(methylthio)butanoic acid
DB00134,(S)-2-amino-4-(methylthio)butyric acid
DB00134,(S)-methionine
DB00134,L-(−)-methionine
DB00134,L-a-Amino-g-methylthiobutyric acid
DB00134,L-Methionin
DB00134,L-Methionine
DB00134,L-α-amino-γ-methylmercaptobutyric acid
DB00134,M
DB00134,Met
DB00134,Methionine
DB00135,(−)-α-amino-p-hydroxyhydrocinnamic acid
DB00135,(2S)-2-amino-3-(4-hydroxyphenyl)propanoic acid
DB00135,(S)-(-)-Tyrosine
DB00135,(S)-2-Amino-3-(p-hydroxyphenyl)propionic acid
DB00135,(S)-3-(p-Hydroxyphenyl)alanine
DB00135,(S)-alpha-amino-4-Hydroxybenzenepropanoic acid
DB00135,(S)-Tyrosine
DB00135,(S)-α-amino-4-hydroxybenzenepropanoic acid
DB00135,4-hydroxy-L-phenylalanine
DB00135,L-Tyrosin
DB00135,L-tyrosine
DB00135,Tirosina
DB00135,Tyr
DB00135,Tyrosine
DB00135,Tyrosinum
DB00135,Y
DB00136,"(1S,3R,5Z,7E)-9,10-secocholesta-5,7,10-triene-1,3,25-triol"
DB00136,"(1α,3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol"
DB00136,"(5Z,7E)-(1S,3R)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol"
DB00136,1-alpha-25-Dihydroxyvitamin D3
DB00136,"1,25-DHCC"
DB00136,"1,25-dihydroxycholecalciferol"
DB00136,"1α,25-dihydroxycholecalciferol"
DB00136,"1α,25-dihydroxyvitamin D3"
DB00136,"1α,25(OH)2D3"
DB00136,Calcitriol
DB00136,Calcitriolum
DB00137,Xanthophyll
DB00137,Xantofyl
DB00138,"(R,R)-3,3'-dithiobis(2-aminopropanoic acid)"
DB00138,Cistina
DB00138,Cystine
DB00138,L-alpha-Diamino-beta-dithiolactic acid
DB00138,L-Cystine
DB00138,L-Dicysteine
DB00138,"β,β'-dithiodialanine"
DB00139,"1,2-ethanedicarboxylic acid"
DB00139,Acide butanedioïque
DB00139,Acide succinique
DB00139,Acidum succinicum
DB00139,Amber acid
DB00139,Asuccin
DB00139,Bernsteinsäure
DB00139,Butandisäure
DB00139,Butanedioic acid
DB00139,Butanedionic acid
DB00139,Dihydrofumaric acid
DB00139,Ethylenesuccinic acid
DB00139,Spirit of amber
DB00139,Succinic acid
DB00140,"1-Deoxy-1-(7,8-dimethyl-2,4-dioxo-3,4-dihydrobenzo[g]pteridin-10(2H)-yl)pentitol"
DB00140,"6,7-Dimethyl-9-D-ribitylisoalloxazine"
DB00140,"7,8-Dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)isoalloxazine"
DB00140,"7,8-Dimethyl-10-ribitylisoalloxazine"
DB00140,Lactoflavin
DB00140,Lactoflavine
DB00140,Riboflavin
DB00140,Riboflavina
DB00140,Riboflavine
DB00140,Riboflavinum
DB00140,Vitamin B2
DB00140,Vitamin Bi
DB00140,Vitamin G
DB00141,2-Acetamido-2-deoxy-D-glucose
DB00141,aldehydo-N-acetyl-D-glucosamine
DB00141,D-GlcNAc
DB00141,N-Acetyl-D-glucosamine
DB00141,N-Acetylchitosamine
DB00141,N-Acetylglucosamine
DB00142,(2S)-2-Aminopentanedioic acid
DB00142,(S)-2-Aminopentanedioic acid
DB00142,(S)-Glutamic acid
DB00142,ácido glutámico
DB00142,Glu
DB00142,Glutamic acid
DB00142,L-Glutamate
DB00142,L-Glutamic acid
DB00142,L-Glutaminic acid
DB00143,5-L-Glutamyl-L-cysteinylglycine
DB00143,AEC GLUTATHIONE
DB00143,gamma-L-Glutamyl-L-cysteinyl-glycine
DB00143,Glutathion
DB00143,Glutathione
DB00143,Glutathione-SH
DB00143,"GLYCINE, L-.GAMMA.-GLUTAMYL-L-CYSTEINYL-"
DB00143,GSH
DB00143,L-GLUTATHIONE REDUCED
DB00143,Liposomal glutathione
DB00143,N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine
DB00143,Reduced glutathione
DB00143,REDUCED L-GLUTATHIONE
DB00144,Phosphatidyl serine
DB00144,Phosphatidylserine
DB00144,PS
DB00145,Aminoacetic acid
DB00145,Aminoessigsäure
DB00145,Aminoethanoic acid
DB00145,Glicina
DB00145,Gly
DB00145,Glycin
DB00145,Glycine
DB00145,Glycocoll
DB00145,Glykokoll
DB00145,Glyzin
DB00145,Leimzucker
DB00146,"(3S,5Z,7E)-9,10-secocholesta-5,7,10-triene-3,25-diol"
DB00146,"(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-3,25-diol"
DB00146,"(5Z,7E)-(3S)-9,10-secocholesta-5,7,10(19)-triene-3,25-diol"
DB00146,25-hydroxycholecalciferol
DB00146,25-Hydroxyvitamin D3
DB00146,Calcidiol
DB00146,Calcifédiol
DB00146,Calcifediol
DB00146,Calcifediol anhydrous
DB00146,Calcifediolum
DB00147,2-methyl-3-hydroxy-4-formyl-5-hydroxymethylpyridine
DB00147,3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinecarboxaldehyde
DB00147,3-hydroxy-5-(hydroxymethyl)-2-methylisonicotinaldehyde
DB00147,3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carboxaldehyde
DB00147,Piridoxal
DB00147,Pyridoxal
DB00147,Pyridoxaldehyde
DB00148,((amino(Imino)methyl)(methyl)amino)acetic acid
DB00148,(alpha-Methylguanido)acetic acid
DB00148,(N-methylcarbamimidamido)acetic acid
DB00148,(α-methylguanido)acetic acid
DB00148,alpha-Methylguanidino acetic acid
DB00148,Creatin
DB00148,Creatine
DB00148,Kreatin
DB00148,Methylglycocyamine
DB00148,N-(aminoiminomethyl)-N-methylglycine
DB00148,N-amidinosarcosine
DB00148,N-carbamimidoyl-N-methylglycine
DB00148,N-methyl-N-guanylglycine
DB00149,(2S)-2-Amino-4-methylpentanoic acid
DB00149,(2S)-alpha-2-Amino-4-methylvaleric acid
DB00149,(2S)-alpha-Leucine
DB00149,(S)-(+)-Leucine
DB00149,(S)-Leucine
DB00149,2-Amino-4-methylvaleric acid
DB00149,L
DB00149,L-Leucin
DB00149,L-Leucine
DB00149,L-Leuzin
DB00149,Leu
DB00149,Leucine
DB00150,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid
DB00150,(S)-alpha-Amino-beta-(3-indolyl)-propionic acid
DB00150,(S)-Tryptophan
DB00150,(S)-α-amino-1H-indole-3-propanoic acid
DB00150,L-(-)-Tryptophan
DB00150,L-(−)-tryptophan
DB00150,L-Tryptophan
DB00150,L-β-3-indolylalanine
DB00150,Triptofano
DB00150,Trp
DB00150,Tryptophan
DB00150,Tryptophane
DB00150,Tryptophanum
DB00150,W
DB00151,(2R)-2-amino-3-mercaptopropanoic acid
DB00151,(2R)-2-amino-3-sulfanylpropanoic acid
DB00151,(R)-2-Amino-3-mercaptopropanoic acid
DB00151,Cisteina
DB00151,Cisteinum
DB00151,Cys
DB00151,Cysteine
DB00151,Cysteinum
DB00151,Free Cysteine
DB00151,L-2-Amino-3-mercaptopropionic acid
DB00151,L-Cys
DB00151,L-Cystein
DB00151,L-cysteine
DB00151,L-Zystein
DB00152,Aneurin
DB00152,Antiberiberi factor
DB00152,Thiamin
DB00152,Thiamine
DB00152,thiamine(1+)
DB00152,thiamine(1+) ion
DB00152,thiaminium
DB00152,Thiaminum
DB00152,Tiamina
DB00152,Vitamin B 1
DB00152,Vitamin B1
DB00153,"(3β,5Z,7E,22E)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol"
DB00153,"(5Z,7E,22E)-(3S)-9,10-seco-5,7,10(19),22-ergostatetraen-3-ol"
DB00153,"(5Z,7E,22E)-(3S)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol"
DB00153,Activated ergosterol
DB00153,Ercalciol
DB00153,Ergocalciférol
DB00153,Ergocalciferol
DB00153,Ergocalciferolum
DB00153,Oleovitamin D2
DB00153,Viosterol
DB00153,Vitamin D 2
DB00153,Vitamin D-2
DB00153,Vitamin D2
DB00153,Vitamina D2
DB00154,"(8Z,11Z,14Z)-Icosatrienoic acid"
DB00154,"(Z,Z,Z)-8,11,14-Eicosatrienoic acid"
DB00154,"(Z,Z,Z)-8,11,14-Icosatrienoate"
DB00154,"(Z,Z,Z)-8,11,14-Icosatrienoic acid"
DB00154,"20:3, n-6,9,12 all-cis"
DB00154,"8,11,14-Eicosatrienoic Acid"
DB00154,"8c,11c,14c-eicosatrienoic acid"
DB00154,"8c,11c,14c-Eicosatriensäure"
DB00154,"all-cis-8,11,14-eicosatrienoic acid"
DB00154,"all-cis-8,11,14-icosatrienoic acid"
DB00154,"all-cis-eicosa-8,11,14-trienoic acid"
DB00154,"all-cis-Eicosa-8,11,14-triensäure"
DB00154,"all-cis-icosa-8,11,14-trienoic acid"
DB00154,"C20:3, n-6,9,12 all-cis"
DB00154,"cis,cis,cis-8,11,14-eicosatrienoic acid"
DB00154,Daleuton
DB00154,DGLA
DB00154,Dihomo-gamma-linolenic acid
DB00154,dihomo-γ-linolenic acid
DB00154,Diroleuton
DB00154,"eicosa-8Z,11Z,14Z-trienoic acid"
DB00154,gamma-Homolinolenic acid
DB00154,Homo-gamma-linolenic acid
DB00154,Homo-gamma-linolensäure
DB00154,Homo-γ-linolensäure
DB00155,(S)-2-Amino-5-ureidopentanoic acid
DB00155,2-Amino-5-ureidovaleric acid
DB00155,alpha-amino-delta-Ureidovaleric acid
DB00155,Cit
DB00155,Citrulina
DB00155,Citrulline
DB00155,delta-Ureidonorvaline
DB00155,L-2-Amino-5-ureidovaleric acid
DB00155,L-Citrulline
DB00155,N(5)-(Aminocarbonyl)-L-ornithine
DB00155,N(delta)-Carbamylornithine
DB00155,N5-(Aminocarbonyl)ornithine
DB00155,N5-Carbamoyl-L-ornithine
DB00155,N5-carbamoylornithine
DB00155,α-amino-δ-ureidovaleric acid
DB00155,δ-ureidonorvaline
DB00156,"(2S,3R)-(-)-Threonine"
DB00156,(2S)-threonine
DB00156,2-Amino-3-hydroxybutyric acid
DB00156,L-(-)-Threonine
DB00156,L-2-Amino-3-hydroxybutyric acid
DB00156,L-alpha-amino-beta-hydroxybutyric acid
DB00156,L-Threonin
DB00156,L-Threonine
DB00156,L-α-amino-β-hydroxybutyric acid
DB00156,Thr
DB00156,Threonine
DB00156,Threoninum
DB00156,Treonina
DB00157,"1,4-dihydronicotinamide adenine dinucleotide"
DB00157,DPNH
DB00157,NAD reduced form
DB00157,NADH
DB00157,Nicotinamide adenine dinucleotide (reduced)
DB00157,"Nicotinamide-adenine dinucleotide, reduced"
DB00157,Reduced nicotinamide adenine diphosphate
DB00157,Reduced nicotinamide-adenine dinucleotide
DB00158,Acide folique
DB00158,ácido fólico
DB00158,Acidum folicum
DB00158,Folacin
DB00158,Folate
DB00158,Folic acid
DB00158,Folic-acid
DB00158,Folsäure
DB00158,"N-[(4-{[(2-amino-4-oxo-1,4-dihydropteridin-6-yl)methyl]amino}phenyl)carbonyl]-L-glutamic acid"
DB00158,N-pteroyl-L-glutamic acid
DB00158,PteGlu
DB00158,Pteroyl-L-glutamate
DB00158,Pteroyl-L-glutamic acid
DB00158,Pteroyl-L-monoglutamic acid
DB00158,Pteroylglutamic acid
DB00158,Vitamin B-9
DB00158,Vitamin B9
DB00158,Vitamin Bc
DB00158,Vitamin M
DB00159,"(5Z,8Z,11Z,14Z,17Z)-5,8,11,14,17-eicosapentaenoic acid"
DB00159,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate"
DB00159,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid"
DB00159,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid"
DB00159,"(all-Z)-5,8,11,14,17-eicosapentaenoic acid"
DB00159,"5,8,11,14,17-eicosapentaenoic acid"
DB00159,"5,8,11,14,17-Icosapentaenoic acid"
DB00159,"all-cis-5,8,11,14,17-eicosapentaenoic acid"
DB00159,"all-cis-5,8,11,14,17-icosapentaenoic acid"
DB00159,"all-cis-icosa-5,8,11,14,17-pentaenoic acid"
DB00159,"cis-5,8,11,14,17-eicosapentaenoic acid"
DB00159,"cis-5,8,11,14,17-EPA"
DB00159,"cis-delta(5,8,11,14,17)-Eicosapentaenoic acid"
DB00159,Eicosapentaenoic acid
DB00159,EPA
DB00159,Icosapent
DB00159,Icosapentaenoic acid
DB00159,Icosapento
DB00159,Icosapentum
DB00159,Timnodonic acid
DB00160,(2S)-2-aminopropanoic acid
DB00160,(S)-2-aminopropanoic acid
DB00160,(S)-alanine
DB00160,Alanina
DB00160,Alanine
DB00160,Alaninum
DB00160,L-2-Aminopropionic acid
DB00160,L-Alanin
DB00160,L-alanine
DB00160,L-alpha-Alanine
DB00160,L-α-alanine
DB00161,(2S)-2-Amino-3-methylbutanoic acid
DB00161,(S)-Valine
DB00161,2-Amino-3-methylbutyric acid
DB00161,L-(+)-alpha-Aminoisovaleric acid
DB00161,L-alpha-Amino-beta-methylbutyric acid
DB00161,L-valin
DB00161,L-valine
DB00161,Val
DB00161,Valine
DB00162,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-ol"
DB00162,all-trans-retinol
DB00162,all-trans-retinyl alcohol
DB00162,all-trans-vitamin A alcohol
DB00162,Retinol
DB00162,Retinolum
DB00162,Vitamin A Alcohol
DB00162,Vitamin A1
DB00163,(+)-α-tocopherol
DB00163,"(2R,4'R,8'R)-α-tocopherol"
DB00163,"(R,R,R)-α-tocopherol"
DB00163,"5,7,8-trimethyltocol"
DB00163,alpha-tocopherol
DB00163,d-α-tocopherol
DB00165,"2-methyl-3-hydroxy-4,5-dihydroxymethylpyridine"
DB00165,"3-hydroxy-4,5-bis(hydroxymethyl)-2-methylpyridine"
DB00165,"3-hydroxy-4,5-dimethylol-α-picoline"
DB00165,"5-hydroxy-6-methyl-3,4-pyridinedimethanol"
DB00165,Piridoxina
DB00165,Pyridoxine
DB00165,Pyridoxinum
DB00165,Pyridoxol
DB00165,Vitamin B 6
DB00165,Vitamin B6
DB00165,VitaminB6
DB00166,(+)-alpha-Lipoic acid
DB00166,(R)-(+)-Lipoate
DB00166,(R)-(+)-lipoic acid
DB00166,"(R)-1,2-Dithiolane-3-pentanoic acid"
DB00166,"(R)-1,2-dithiolane-3-valeric acid"
DB00166,"(R)-6,8-thioctic acid"
DB00166,(R)-lipoic acid
DB00166,"1,2-dithiolane-3-pentanoic acid"
DB00166,Alpha lipoic acid
DB00166,alpha-Lipoic acid
DB00166,alpha-Liponsäure
DB00166,Arlipoic acid
DB00166,D-thioctic acid
DB00166,Lipoic acid
DB00166,R-(+)-thioctic acid
DB00166,R-alpha-lipoic acid
DB00166,Thioctic acid
DB00166,Thioctic acid D-form
DB00166,α-lipoic acid
DB00167,"(2S,3S)-2-Amino-3-methylpentanoic acid"
DB00167,2-Amino-3-methylvaleric acid
DB00167,alpha-amino-beta-methylvaleric acid
DB00167,Ile
DB00167,Isoleucina
DB00167,Isoleucine
DB00167,Isoleucinum
DB00167,L-Isoleucine
DB00167,α-amino-β-methylvaleric acid
DB00168,1-Methyl N-L-alpha-aspartyl-L-phenylalanate
DB00168,1-methyl N-L-α-aspartyl-L-phenylalanate
DB00168,3-Amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester
DB00168,3-Amino-N-(alpha-methoxycarbonylphenethyl) succinamic acid
DB00168,3-Amino-N-(α-carboxyphenethyl)succinamic acid N-methyl ester
DB00168,3-Amino-N-(α-methoxycarbonylphenethyl) succinamic acid
DB00168,Asp-phe-ome
DB00168,Aspartam
DB00168,Aspartame
DB00168,Aspartamo
DB00168,Aspartamum
DB00168,Aspartylphenylalanine methyl ester
DB00168,L-Aspartyl-L-phenylalanine methyl ester
DB00169,(+)-vitamin D3
DB00169,"(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-trien-3-ol"
DB00169,"(5Z,7E)-(3S)-9,10-secocholesta-5,7,10(19)-trien-3-ol"
DB00169,Activated 7-dehydrocholesterol
DB00169,Calciol
DB00169,CC
DB00169,Cholecalciferol
DB00169,Cholecalciferolum
DB00169,Colecalciferol
DB00169,Colecalciferolum
DB00169,Oleovitamin D3
DB00169,Vitamin D 3
DB00169,Vitamin D-3
DB00169,Vitamin D3
DB00169,Vitamin-D3
DB00170,"2-Methyl-1,4-Naphthalenedione"
DB00170,"2-Methyl-1,4-naphthochinon"
DB00170,"2-Methyl-1,4-naphthoquinone"
DB00170,Menadione
DB00170,Vitamin K 3
DB00170,Vitamin K3
DB00171,Adenosine 5'-triphosphate
DB00171,Adenosine triphosphate
DB00171,Adenosine-5'-triphosphate
DB00171,ATP
DB00172,(-)-2-Pyrrolidinecarboxylic acid
DB00172,(−)-(S)-proline
DB00172,(−)-2-pyrrolidinecarboxylic acid
DB00172,(−)-proline
DB00172,(2S)-pyrrolidine-2-carboxylic acid
DB00172,(S)-2-Carboxypyrrolidine
DB00172,(S)-2-Pyrrolidinecarboxylic acid
DB00172,(S)-pyrrolidine-2-carboxylic acid
DB00172,2-Pyrrolidinecarboxylic acid
DB00172,L-(−)-proline
DB00172,L-alpha-pyrrolidinecarboxylic acid
DB00172,L-Prolin
DB00172,L-Prolina
DB00172,L-Proline
DB00172,L-pyrrolidine-2-carboxylic acid
DB00172,L-α-pyrrolidinecarboxylic acid
DB00172,P
DB00172,Prolina
DB00172,Proline
DB00172,Prolinum
DB00173,6-Aminopurine
DB00173,Adenin
DB00173,Adenine
DB00173,Vitamin B4
DB00174,(2S)-2-amino-3-carbamoylpropanoic acid
DB00174,"(2S)-2,4-diamino-4-oxobutanoic acid"
DB00174,(S)-2-amino-3-carbamoylpropanoic acid
DB00174,(S)-Asparagine
DB00174,2-Aminosuccinamic acid
DB00174,alpha-aminosuccinamic acid
DB00174,Asn
DB00174,Asparagine
DB00174,Aspartamic acid
DB00174,L-2-aminosuccinamic acid
DB00174,L-Asparagine
DB00174,L-aspartic acid beta-amide
DB00174,L-aspartic acid β-amide
DB00174,α-aminosuccinamic acid
DB00175,"(+)-(3R,5R)-3,5-dihydroxy-7-[(1S,2S,6S,8S,8aR)-6-hydroxy-2-methyl-8-{[(S)-2-methylbutyryl]oxy}-1,2,6,7,8,8a-hexahydro-1-naphthyl]heptanoic acid"
DB00175,Pravastatin
DB00175,Pravastatin acid
DB00175,Pravastatina
DB00175,Pravastatine
DB00175,Pravastatinum
DB00176,Fluvoxamina
DB00176,Fluvoxamine
DB00176,Fluvoxaminum
DB00177,(S)-N-Valeryl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]-methyl}-valine
DB00177,N-(P-(O-1H-Tetrazol-5-ylphenyl)benzyl)-N-valeryl-L-valine
DB00177,N-pentanoyl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-L-valine
DB00177,Valsartan
DB00178,"(2S-(1(R*(R*)),2alpha,3abeta,6abeta))-1-(2-((1-(Ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid"
DB00178,Ramipril
DB00178,Ramiprilum
DB00179,erythro-nordihydroguaiaretic acid
DB00179,Masoprocol
DB00179,Masoprocolum
DB00179,"meso-1,4-bis(3,4-dihydroxyphenyl)-2,3-dimethylbutane"
DB00179,"meso-2,3-bis(3,4-dihydroxyphenylmethyl)butane"
DB00179,"meso-4-[4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol"
DB00179,"meso-4,4'-(2,3-dimethyl-1,4-butanediyl)bis(pyrocatechol)"
DB00179,"meso-4,4'-(2,3-dimethyltetramethylene)dipyrocatechol"
DB00179,meso-NDGA
DB00179,meso-nordihydroguaiaretic acid
DB00179,"meso-β,γ-dimethyl-α,δ-bis(3,4-dihydroxyphenyl)butan"
DB00179,Nordihydroguaiaretic acid
DB00180,Flunisolida
DB00180,Flunisolide
DB00180,Flunisolide anhydrous
DB00180,Flunisolidum
DB00181,(+-)-Baclofen
DB00181,4-Amino-3-(4-chlorophenyl)butyric acid
DB00181,Baclofen
DB00181,Baclofène
DB00181,Baclofeno
DB00181,Baclofenum
DB00181,beta-(4-Chlorophenyl)gaba
DB00181,beta-(Aminomethyl)-4-chlorobenzenepropanoic acid
DB00181,beta-(Aminomethyl)-p-chlorohydrocinnamic acid
DB00181,beta-(p-Chlorophenyl)-gamma-aminobutyric acid
DB00181,DL-4-Amino-3-p-chlorophenylbutanoic acid
DB00181,DL-Baclofen
DB00181,gamma-Amino-beta-(p-chlorophenyl)butyric acid
DB00182,(+-)-alpha-Methylphenylethylamine
DB00182,1-phenyl-2-aminopropane
DB00182,alpha-Methylbenzeneethaneamine
DB00182,Amfetamina
DB00182,Amfetamine
DB00182,Amfetaminum
DB00182,Amphetamine
DB00182,beta-Aminopropylbenzene
DB00182,beta-Phenylisopropylamin
DB00182,Desoxynorephedrine
DB00182,rac-(2R)-1-phenylpropan-2-amine
DB00182,rac-amphetamine
DB00182,α-methylbenzeneethaneamine
DB00182,α-methylphenethylamine
DB00182,β-aminopropylbenzene
DB00182,β-phenylisopropylamine
DB00183,Pentagastrin
DB00184,(−)-nicotine
DB00184,(S)-(−)-nicotine
DB00184,(S)-3-(1-methylpyrrolidin-2-yl)pyridine
DB00184,(S)-3-(N-methylpyrrolidin-2-yl)pyridine
DB00184,(S)-Nicotine
DB00184,3-(2-(N-methylpyrrolidinyl))pyridine
DB00184,3-(N-methylpyrollidino)pyridine
DB00184,L(−)-nicotine
DB00184,Nicotina
DB00184,Nicotine
DB00184,Nicotine betadex
DB00184,Nicotine polacrilex
DB00184,Nikotin
DB00184,Nikotyna
DB00185,"2-Methyspiro(1,3-oxathiolane-5,3)quinuclidine"
DB00185,Cevimelina
DB00185,Cévimèline
DB00185,Cevimeline
DB00185,Cevimelinum
DB00186,Loracepam
DB00186,Lorazepam
DB00186,o-Chlorooxazepam
