parent_drugbank_id,salt_drugbank_id,salt_name
DB11842,DBSALT002093,Angiotensin II acetate
DB11846,DBSALT002094,Creatinine Sulfate
DB11854,DBSALT002095,Astodrimer Sodium
DB11885,DBSALT003304,Anlotinib hydrochloride
DB11886,DBSALT002099,Infigratinib acetate
DB11886,DBSALT002098,Infigratinib hydrochloride
DB11886,DBSALT002097,Infigratinib mesylate
DB11886,DBSALT002096,Infigratinib phosphate
DB11890,DBSALT002100,Cilengitide hydrochloride
DB11891,DBSALT003313,Fimepinostat mesylate
DB11895,DBSALT002101,Lenomorelin acetate
DB11904,DBSALT002102,Flumatinib Mesylate
DB11909,DBSALT002103,Varespladib Sodium
DB11912,DBSALT002104,Lanopepden Mesylate
DB11915,DBSALT002588,Valbenazine tosylate
DB11918,DBSALT002105,Guadecitabine Sodium
DB11924,DBSALT002106,Safingol Hydrochloride
DB11929,DBSALT002107,Vaniprevir potassium
DB11935,DBSALT002108,Flomoxef Sodium
DB11938,DBSALT003191,Difelikefalin acetate
DB11941,DBSALT002109,Tasisulam Sodium
DB11943,DBSALT002486,Delafloxacin meglumine
DB11947,DBSALT002110,Pridopidine Hydrochloride
DB11949,DBSALT002111,Vestipitant mesylate
DB11957,DBSALT002112,Idalopirdine Hydrochloride
DB11960,DBSALT003315,Carboxyamidotriazole orotate
DB11963,DBSALT002510,Dacomitinib monohydrate
DB11969,DBSALT002113,Uprosertib Hydrochloride
DB11975,DBSALT002114,TAK-448 acetate
DB11977,DBSALT002115,Golvatinib Tartrate
DB11978,DBSALT002116,Glasdegib hydrochloride
DB11978,DBSALT003035,Glasdegib maleate
DB11979,DBSALT002117,Elagolix sodium
DB11981,DBSALT003412,Elamipretide hydrochloride
DB11995,DBSALT002118,Avatrombopag maleate
DB12001,DBSALT002119,Abemaciclib mesylate
DB12004,DBSALT002120,Briciclib Sodium
DB12008,DBSALT003274,Prexasertib dihydrochloride
DB12008,DBSALT003273,Prexasertib mesylate monohydrate
DB12010,DBSALT002691,Fostamatinib disodium
DB12013,DBSALT002121,Axelopran Sulfate
DB12017,DBSALT002122,Ozagrel Hydrochloride
DB12017,DBSALT002123,Ozagrel Sodium
DB12020,DBSALT002799,Tecovirimat monohydrate
DB12022,DBSALT002124,Evatanepag Sodium
DB12035,DBSALT002125,Sarecycline hydrochloride
DB12036,DBSALT002126,Naquotinib Mesylate
DB12046,DBSALT002127,Atopaxar Hydrochloride
DB12054,DBSALT002128,Bq 123 Sodium
DB12061,DBSALT002129,Pardoprunox Hydrochloride
DB12062,DBSALT002905,Volasertib trihydrochloride
DB12068,DBSALT002130,T 900607 Sodium
DB12071,DBSALT002131,Vabicaserin Hydrochloride
DB12086,DBSALT002531,Oxitropium bromide
DB12088,DBSALT003321,D-Phe-Cys-Tyr-D-Trp-Lys-Cys-Thr-NH2 (disulfide bridge: 2-6) acetate
DB12091,DBSALT002132,Gadolinium Chloride
DB12093,DBSALT002133,Tetrahydropalmatine Hydrochloride
DB12094,DBSALT002135,Semapimod mesylate
DB12094,DBSALT002134,Semapimod tetrahydrochloride
DB12095,DBSALT002591,Telotristat etiprate
DB12105,DBSALT002136,Imagabalin Hydrochloride
DB12110,DBSALT002642,m-Chlorophenylpiperazine dihydrochloride
DB12110,DBSALT002641,m-Chlorophenylpiperazine hydrochloride
DB12111,DBSALT002137,MK-212 hydrochloride
DB12123,DBSALT002138,Cinepazide Maleate
DB12127,DBSALT002139,Sultamicillin hydrochloride
DB12127,DBSALT003010,Sultamicillin tosilate
DB12128,DBSALT002140,Ulimorelin Hydrochloride
DB12134,DBSALT002141,Gepotidacin hydrochloride
DB12134,DBSALT002142,Gepotidacin mesylate
DB12140,DBSALT002378,Dilmapimod tosylate
DB12141,DBSALT002819,Gilteritinib fumarate
DB12143,DBSALT002143,Agn 203818 Hydrochloride
DB12146,DBSALT002144,Rigosertib Sodium
DB12151,DBSALT002145,Brincidofovir sodium
DB12153,DBSALT002146,Citicoline sodium
DB12154,DBSALT003278,Itacitinib adipate
DB12163,DBSALT002147,Sarpogrelate Hydrochloride
DB12184,DBSALT002148,Gepirone Hydrochloride
DB12185,DBSALT002149,Exatecan Mesylate
DB12190,DBSALT002150,Faropenem Sodium
DB12191,DBSALT002151,Obatoclax mesylate
DB12192,DBSALT002153,Emeramide Potassium
DB12192,DBSALT002152,Emeramide Sodium
DB12196,DBSALT002154,CP-866087 Mesylate
DB12207,DBSALT002155,Verdinexor Hydrochloride
DB12212,DBSALT002156,Landiolol hydrochloride
DB12220,DBSALT002157,Org 25935 Hydrochloride
DB12225,DBSALT002158,Beclabuvir hydrochloride
DB12228,DBSALT002159,Telcagepant potassium
DB12229,DBSALT002160,Cerlapirdine Hydrochloride
DB12230,DBSALT002161,Bunazosin hydrochloride
DB12234,DBSALT002163,BMS-214662 hydrochloride
DB12234,DBSALT002162,BMS-214662 mesylate
DB12235,DBSALT003173,Estetrol monohydrate
DB12248,DBSALT002164,Tulobuterol Hydrochloride
DB12251,DBSALT002165,Moxaverine Hydrochloride
DB12264,DBSALT002166,Atevirdine Mesylate
DB12273,DBSALT002167,Ecopipam Hydrochloride
DB12277,DBSALT002168,Polihexanide hydrochloride
DB12278,DBSALT002169,Propiverine hydrochloride
DB12282,DBSALT002170,Defactinib hydrochloride
DB12283,DBSALT002171,Balapiravir Hydrochloride
DB12289,DBSALT002172,Darexaban Maleate
DB12293,DBSALT002173,Nefopam hydrochloride
DB12305,DBSALT002174,Dasotraline Hydrochloride
DB12313,DBSALT002175,Dopexamine Hydrochloride
DB12314,DBSALT002176,Chlorproguanil hydrochloride
DB12321,DBSALT002177,Ifetroban Sodium
DB12329,DBSALT002787,Eravacycline dihydrochloride
DB12332,DBSALT001982,Rucaparib camsylate
DB12332,DBSALT001983,Rucaparib phosphate
DB12333,DBSALT003177,Amcipatricin diascorbate
DB12339,DBSALT002178,Radezolid hydrochloride
DB12340,DBSALT003295,Navitoclax dihydrochloride
DB12343,DBSALT002179,Temocillin Sodium
DB12353,DBSALT002180,Ulodesine Hydrochloride
DB12357,DBSALT002181,BMS-863233 hydrochloride
DB12359,DBSALT002182,Biib021 Mesylate
DB12369,DBSALT002183,Sotrastaurin acetate
DB12371,DBSALT002866,Siponimod fumarate
DB12375,DBSALT002184,Oglemilast Sodium
DB12377,DBSALT002185,Relebactam sodium
DB12389,DBSALT002186,Zamicastat hydrochloride
DB12390,DBSALT003342,Seladelpar lysine
DB12392,DBSALT003510,Resminostat mesylate
DB12394,DBSALT002187,Eleclazine Hydrochloride
DB12402,DBSALT002188,Pumosetrag Hydrochloride
DB12403,DBSALT002189,Samarium Chloride
DB12404,DBSALT002953,Remimazolam besylate
DB12404,DBSALT002954,Remimazolam tosylate
DB12405,DBSALT003387,Triciribine phosphate
DB12418,DBSALT002238,Saccharin calcium
DB12418,DBSALT002239,Saccharin potassium
DB12418,DBSALT002240,Saccharin sodium
DB12442,DBSALT002385,Alvespimycin hydrochloride
DB12455,DBSALT002607,Omadacycline tosylate
DB12457,DBSALT002938,Rimegepant sulfate
DB12458,DBSALT002901,Muscimol hydrobromide
DB12459,DBSALT002367,Belotecan hydrochloride
DB12471,DBSALT003185,Ibrexafungerp citrate
DB12471,DBSALT003184,Ibrexafungerp phosphate
DB12483,DBSALT002581,Copanlisib dihydrochloride
DB12483,DBSALT003474,Copanlisib dihydrochloride hydrate
DB12485,DBSALT003580,Pimonidazole hydrochloride
DB12500,DBSALT002884,Fedratinib hydrochloride
DB12526,DBSALT002638,Batefenterol succinate
DB12543,DBSALT003183,Samidorphan L-malate
DB12554,DBSALT002971,Mebeverine hydrochloride
DB12577,DBSALT003314,Fosbretabulin tromethamine
DB12597,DBSALT003206,Asciminib hydrochloride
DB12598,DBSALT002384,Nafamostat mesylate
DB12604,DBSALT003550,Sisomicin sulfate
DB12605,DBSALT003600,Etripamil hydrochloride
DB12612,DBSALT002947,Ozanimod hydrochloride
DB12615,DBSALT002742,Plazomicin sulfate
DB12624,DBSALT003019,Octenidine dihydrochloride
DB12638,DBSALT003292,Zelavespib dihydrochloride
DB12645,DBSALT003496,Givinostat hydrochloride monohydrate
DB12664,DBSALT002409,Indantadol hydrochloride
DB12668,DBSALT003263,Metenkefalin acetate
DB12692,DBSALT003428,Gusperimus hydrochloride
DB12712,DBSALT002921,Pilsicainide hydrochloride
DB12742,DBSALT002365,Amuvatinib hydrochloride
DB12755,DBSALT002437,Zoptarelin doxorubicin acetate
DB12766,DBSALT003429,Cicletanine hydrochloride
DB12769,DBSALT002383,Lometrexol sodium
DB12777,DBSALT003463,Veldoreotide acetate
DB12778,DBSALT002408,Rivipansel sodium
DB12783,DBSALT002687,Benserazide hydrochloride
DB12784,DBSALT003440,Ilginatinib maleate
DB12825,DBSALT002883,Lefamulin acetate
DB12831,DBSALT002364,Gabexate mesylate
DB12846,DBSALT002957,Reproterol hydrochloride
DB12865,DBSALT002195,Etelcalcetide hydrochloride
DB12874,DBSALT003051,Quizartinib dihydrochloride
DB12879,DBSALT002340,Omigapil maleate
DB12882,DBSALT003312,Ombrabulin hydrochloride
DB12883,DBSALT002368,Eltoprazine hydrochloride
DB12887,DBSALT002932,Tazemetostat hydrobromide
DB12901,DBSALT002927,Fiacitabine hydrochloride
DB12923,DBSALT002564,Gallopamil Hydrochloride
DB12930,DBSALT003006,Opipramol hydrochloride
DB12931,DBSALT003363,Fenobam hydrochloride
DB12931,DBSALT002928,Fenobam monohydrate
DB12942,DBSALT002935,Lactitol monohydrate
DB12945,DBSALT002931,Dihydralazine sulfate
DB12958,DBSALT002975,Prothipendyl hydrochloride
DB12958,DBSALT002976,Prothipendyl hydrochloride monohydrate
DB12967,DBSALT002907,Mitoguazone dihydrochloride
DB12975,DBSALT003083,Pyronaridine tetraphosphate
DB12978,DBSALT002881,Pexidartinib hydrochloride
DB12997,DBSALT002930,Brilacidin tetrahydrochloride
DB13001,DBSALT002331,Tinoridine hydrochloride
DB13005,DBSALT002929,Rebastinib tosylate
DB13025,DBSALT002373,Tiapride hydrochloride
DB13061,DBSALT002432,MLN8054 sodium
DB13064,DBSALT003102,Tramazoline hydrochloride
DB13069,DBSALT002899,Nimustine hydrochloride
DB13074,DBSALT002428,Macimorelin acetate
DB13076,DBSALT002630,Yttrium-90 chloride
DB13076,DBSALT002476,Yttrium-90 citrate
DB13080,DBSALT002798,Roluperidone hydrochloride
DB13084,DBSALT003013,Pyritinol hydrochloride
DB13089,DBSALT002291,Enoxolone aluminum
DB13089,DBSALT002290,Enoxolone sodium
DB13089,DBSALT002289,Potassium glycyrrhetinate
DB13091,DBSALT003134,Tiropramide hydrochloride
DB13092,DBSALT002414,Meclocycline sulfosalicylate
DB13098,DBSALT003264,CT-2584 mesylate
DB13103,DBSALT003284,Camsirubicin hydrochloride
DB13105,DBSALT003469,TP-317
DB13115,DBSALT003454,Saroglitazar magnesium
DB13139,DBSALT001453,Levosalbutamol hydrochloride
DB13139,DBSALT002993,Levosalbutamol sulfate
DB13139,DBSALT001385,Levosalbutamol tartrate
DB13142,DBSALT001951,Calcium glubionate
DB13155,DBSALT001955,Esculin sodium
DB13158,DBSALT001967,Clobetasone butyrate
DB13161,DBSALT002592,Nusinersen sodium
DB13165,DBSALT002191,Ripasudil hydrochloride dihydrate
DB13166,DBSALT002196,Zofenopril calcium
DB13180,DBSALT002440,Sodium gluconate
DB13181,DBSALT002441,Methylbenactyzium bromide
DB13190,DBSALT002482,Ethacridine lactate
DB13190,DBSALT002483,Ethacridine lactate monohydrate
DB13191,DBSALT002491,Phosphocreatine sodium
DB13203,DBSALT002675,Bamifylline hydrochloride
DB13206,DBSALT002804,Bamethan sulfate
DB13211,DBSALT002676,Guanoxan sulfate
DB13216,DBSALT003005,Oxolamine citrate
DB13216,DBSALT003004,Oxolamine phosphate
DB13229,DBSALT002515,Enibomal sodium
DB13233,DBSALT002575,Alaproclate hydrochloride
DB13235,DBSALT002697,Sodium perborate
DB13235,DBSALT002781,Sodium perborate monohydrate
DB13238,DBSALT003132,Tuaminoheptane sulfate
DB13247,DBSALT003372,Pramiracetam sulfate
DB13254,DBSALT002516,Prifinium bromide
DB13257,DBSALT002666,Ferrous sulfate
DB13257,DBSALT002463,Ferrous sulfate dihydrate
DB13257,DBSALT002667,Ferrous sulfate monohydrate
DB13257,DBSALT002668,Ferrous sulfate sesquihydrate
DB13260,DBSALT002897,Lysozyme chloride
DB13262,DBSALT003057,Aceclidine hydrochloride
DB13266,DBSALT002708,Cefatrizine propylene glycolate
DB13270,DBSALT003094,Dibekacin sulfate
DB13273,DBSALT002916,Sultopride hydrochloride
DB13282,DBSALT003165,Benzododecinium bromide
DB13282,DBSALT003166,Benzododecinium chloride
DB13296,DBSALT003358,Propamidine isethionate
DB13309,DBSALT002958,Benproperine phosphate
DB13312,DBSALT002758,Delapril hydrochloride
DB13337,DBSALT002659,Pheneticillin potassium
DB13345,DBSALT002618,Dihydroergocristine mesylate
DB13373,DBSALT003148,Acriflavinium chloride
DB13377,DBSALT002926,Vinbarbital sodium
DB13385,DBSALT002808,Dihydroergocryptine mesylate
DB13393,DBSALT003540,"Emetan, 6',7',10,11-tetramethoxy-, dihydrochloride, hydrate"
DB13393,DBSALT003542,Emetine hydrochloride heptahydrate
DB13393,DBSALT003541,Emetine hydrochloride pentahydrate
DB13394,DBSALT003544,Adrenalone hydrochloride
DB13400,DBSALT002925,Linsidomine hydrochloride
DB13414,DBSALT002997,Phenyramidol hydrochloride
DB13434,DBSALT002998,Fenticonazole nitrate
DB13435,DBSALT002924,Endralazine mesylate
DB13444,DBSALT002569,Meglumine ioxitalamate
DB13444,DBSALT002568,Sodium ioxitalamate
DB13445,DBSALT003119,Nepinalone hydrochloride
DB13470,DBSALT002923,Cefodizime sodium
DB13481,DBSALT002922,Tenidap sodium
DB13488,DBSALT002573,Bencyclane fumarate
DB13497,DBSALT002829,Valethamate bromide
DB13500,DBSALT002518,Otilonium bromide
DB13501,DBSALT003088,Bendazac lysine
DB13508,DBSALT002704,Cloranolol hydrochloride
DB13515,DBSALT003111,Levomethadone hydrochloride
DB13518,DBSALT002812,Sodium alginate
DB13529,DBSALT002519,Calcium dobesilate
DB13529,DBSALT003025,Calcium dobesilate monohydrate
DB13539,DBSALT002655,Iodoxamate meglumine
DB13549,DBSALT002520,4-dimethylaminophenol hydrochloride
DB13550,DBSALT002786,Bifemelane hydrochloride
DB13561,DBSALT002797,Clobenzorex hydrochloride
DB13565,DBSALT002521,Benzoxonium chloride
DB13569,DBSALT003011,Ferrous chloride tetrahydrate
DB13573,DBSALT002522,Acefylline piperazine
DB13574,DBSALT003067,Heptaminol hydrochloride
DB13585,DBSALT002523,Itramin tosylate
DB13588,DBSALT002964,Nafronyl oxalate
DB13619,DBSALT003089,Bornaprine hydrochloride
DB13624,DBSALT002803,Methoxyphenamine hydrochloride
DB13630,DBSALT002525,Bibenzonium bromide
DB13642,DBSALT003109,Pridinol mesilate
DB13648,DBSALT002830,Alcuronium chloride
DB13660,DBSALT002660,Propicillin potassium
DB13667,DBSALT002706,Cefozopran hydrochloride
DB13669,DBSALT002526,Morpholine salicylate
DB13670,DBSALT002991,Oxantel pamoate
DB13674,DBSALT003451,Cridanimod sodium
DB13681,DBSALT002903,Butalamine hydrochloride
DB13682,DBSALT002707,Cefpirome sulfate
DB13683,DBSALT003543,Dimethisoquin Hydrochloride
DB13692,DBSALT003098,Tretoquinol hydrochloride anhydrous
DB13693,DBSALT003099,Sulbenicillin sodium
DB13694,DBSALT003115,Distigmine bromide
DB13700,DBSALT003155,Protamine hydrochloride
DB13720,DBSALT002847,Diphemanil methylsulfate
DB13729,DBSALT002914,Camostat mesilate
DB13751,DBSALT002692,Ammonium glycyrrhizinate trihydrate
DB13751,DBSALT002693,Glycyrrhizinate dipotassium
DB13753,DBSALT003351,Cetiedil citrate
DB13755,DBSALT002904,Iocarmate meglumine
DB13759,DBSALT003077,Fenpiverinium bromide
DB13772,DBSALT002648,Rufloxacin hydrochloride
DB13774,DBSALT002527,Myristalkonium chloride
DB13775,DBSALT002705,Tertatolol hydrochloride
DB13779,DBSALT002915,Guanoclor sulfate
DB13781,DBSALT002913,Xamoterol fumarate
DB13787,DBSALT003194,Tilidine fumarate
DB13787,DBSALT002956,Tilidine hydrochloride
DB13787,DBSALT003195,Tilidine hydrochloride hemihydrate
DB13787,DBSALT003193,Tilidine phosphate
DB13800,DBSALT003022,Calcium levulinate dihydrate
DB13808,DBSALT003096,Mebhydrolin napadisylate
DB13823,DBSALT002996,Pipemidic acid trihydrate
DB13827,DBSALT002561,Indanazoline hydrochloride
DB13844,DBSALT003008,Pipenzolate bromide
DB13845,DBSALT002643,Etafenone hydrochloride
DB13850,DBSALT002528,Timepidium bromide
DB13858,DBSALT002640,Dimazole dihydrochloride
DB13862,DBSALT002646,Magnesium phosphate dibasic trihydrate
DB13862,DBSALT002534,Magnesium phosphate pentahydrate
DB13863,DBSALT003042,Fosfructose trisodium
DB13873,DBSALT001885,Choline fenofibrate
DB13874,DBSALT002582,Enasidenib mesylate
DB13875,DBSALT002558,Harmaline hydrochloride
DB13875,DBSALT002559,Harmaline hydrochloride dihydrate
DB13914,DBSALT002576,Volixibat potassium
DB13917,DBSALT002577,Deoxyepinephrine hydrochloride
DB13920,DBSALT002578,Valopicitabine dihydrochloride
DB13930,DBSALT002597,Ulixertinib hydrochloride
DB13931,DBSALT002598,Netarsudil dihydrochloride
DB13931,DBSALT002599,Netarsudil mesylate
DB13941,DBSALT002601,Piperaquine tetraphosphate
DB13950,DBSALT002620,WIN 55212-2 mesylate
DB13967,DBSALT002674,Patent Blue V calcium
DB13967,DBSALT002622,Patent Blue V sodium
DB13970,DBSALT002623,Dioctyldimonium chloride
DB13976,DBSALT002624,Technetium Tc-99m sulesomab
DB13979,DBSALT002629,Technetium Tc-99m besilesomab
DB13980,DBSALT002631,Cupric chloride anhydrous Cu-64
DB13982,DBSALT002634,Lutetium chloride Lu-177
DB13987,DBSALT002644,Strontium chloride hexahydrate
DB13988,DBSALT002645,SB-269970 hydrochloride
DB14007,DBSALT002670,Pentetate calcium trisodium
DB14007,DBSALT002669,Pentetate zinc trisodium
DB14018,DBSALT002688,Pamabrom
DB14025,DBSALT002698,Clinafloxacin hydrochloride
DB14034,DBSALT002701,Darglitazone sodium
DB14035,DBSALT002702,Englitazone sodium
DB14044,DBSALT002703,Calcium hopantenate
DB14056,DBSALT002784,Nigericin sodium
DB14061,DBSALT002713,Hycanthone mesylate
DB14065,DBSALT002715,Lomerizine dihydrochloride
DB14067,DBSALT002717,Dofequidar fumarate
DB14068,DBSALT002716,Dexniguldipine hydrochloride
DB14086,DBSALT002721,Cianidanol hydrate
DB14087,DBSALT002722,Morrhuate sodium
DB14089,DBSALT002727,Sodium dimercaptosuccinic acid
DB14096,DBSALT002729,"1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium"
DB14104,DBSALT002735,Potassium linolate
DB14104,DBSALT002734,Sodium linolate
DB14126,DBSALT002740,Tenofovir hydrate
DB14141,DBSALT002743,p-Phenylenediamine dihydrochloride
DB14143,DBSALT002744,Distearyldimonium chloride
DB14144,DBSALT002745,p-Aminophenol hydrochloride
DB14150,DBSALT002748,Potassium chlorate
DB14150,DBSALT002747,Sodium chlorate
DB14159,DBSALT002751,Oxidronate disodium
DB14176,DBSALT002753,Benzylparaben sodium
DB14177,DBSALT002755,Propylparaben calcium
DB14177,DBSALT002754,Propylparaben sodium
DB14180,DBSALT002756,Nickel sulfate hexahydrate
DB14182,DBSALT002757,Potassium dichromate
DB14191,DBSALT002900,Diphenylguanidine monohydrobromide
DB14206,DBSALT002759,Cobalt chloride hexahydrate
DB14210,DBSALT002760,Moexiprilat hydrochloride
DB14212,DBSALT002761,Methylparaben sodium
DB14217,DBSALT002763,Quinaprilat hydrate
DB14228,DBSALT003178,Sodium threonate
DB14483,DBSALT002770,Calcium ascorbate dihydrate
DB14487,DBSALT002771,Zinc acetate dihydrate
DB14488,DBSALT002772,Ferrous gluconate dihydrate
DB14495,DBSALT002774,Manganese citrate decahydrate
DB14496,DBSALT002775,Sodium molybdate dihydrate
DB14502,DBSALT001974,"Sodium phosphate, dibasic dihydrate"
DB14502,DBSALT001975,"Sodium phosphate, dibasic dodecahydrate"
DB14502,DBSALT001977,"Sodium phosphate, dibasic, heptahydrate"
DB14502,DBSALT001973,"Sodium phosphate, dibasic, monohydrate"
DB14505,DBSALT002514,Sodium borate decahydrate
DB14506,DBSALT001239,Lithium hydroxide monohydrate
DB14507,DBSALT002777,Lithium citrate tetrahydrate
DB14512,DBSALT001244,Mometasone furoate monohydrate
DB14542,DBSALT001379,Hydrocortisone sodium phosphate
DB14545,DBSALT001297,Hydrocortisone sodium succinate
DB14545,DBSALT002780,Hydrocortisone succinate monohydrate
DB14572,DBSALT003521,Bismuth subcitrate
DB14582,DBSALT002783,Patisiran sodium
DB14598,DBSALT002785,Edetate calcium disodium
DB14600,DBSALT001820,Edetate disodium
DB14631,DBSALT000785,Prednisolone sodium phosphate
DB14633,DBSALT001634,Prednisolone sodium succinate
DB14644,DBSALT001158,Methylprednisolone sodium succinate
DB14650,DBSALT002791,Menadiol sodium diphosphate
DB14676,DBSALT002795,Fagrocorat hydrochloride
DB14683,DBSALT002420,Prezatide copper acetate
DB14702,DBSALT002805,Sodium metavanadate tetrahydrate
DB14703,DBSALT002806,Dexamethasone sodium metasulfobenzoate
DB14708,DBSALT002810,Chloramine-T
DB14708,DBSALT001646,Chloramine-T trihydrate
DB14713,DBSALT002811,Inotersen sodium
DB14714,DBSALT002311,Tenivastatin sodium
DB14720,DBSALT002815,Brovanexine hydrochloride
DB14722,DBSALT002817,ADU-S100 sodium
DB14723,DBSALT002820,Larotrectinib sulfate
DB14725,DBSALT002822,Cefamandole nafate sodium
DB14733,DBSALT002833,Ceftobiprole medocaril sodium
DB14739,DBSALT002840,Sodium p-phenolsulfonate dihydrate
DB00781,DBSALT002841,Polymyxin B sulfate
DB14750,DBSALT002345,Cidoxepin hydrochloride
DB14753,DBSALT002848,Hydroxystilbamidine isethionate
DB14754,DBSALT002865,Solriamfetol hydrochloride
DB14763,DBSALT002873,Cycloguanil embonate
DB14765,DBSALT003305,Rivoceranib mesylate
DB14766,DBSALT003430,Etrasimod arginine
DB14829,DBSALT003378,Uproleselan sodium
DB14844,DBSALT003291,Dordaviprone dihydrochloride
DB14845,DBSALT003050,Filgotinib maleate
DB14857,DBSALT003275,Avadomide hydrochloride
DB14860,DBSALT003572,Ensartinib Hydrochloride
DB14879,DBSALT002912,Cefiderocol sulfate tosylate
DB14889,DBSALT003298,Derazantinib dihydrochloride
DB14901,DBSALT003203,Inclisiran sodium
DB14904,DBSALT003379,Pimasertib hydrochloride
DB14909,DBSALT003525,Imetelstat sodium
DB14924,DBSALT003482,Ritlecitinib tosylate
DB14933,DBSALT003512,Nicotinamide riboside chloride
DB14939,DBSALT003444,Motixafortide acetate
DB14948,DBSALT003396,BMS-986020 sodium
DB14966,DBSALT003446,Venglustat malate
DB14989,DBSALT003156,Umbralisib tosylate
DB14990,DBSALT003406,Bazlitoran sodium
DB15002,DBSALT003571,Fitusiran sodium
DB15018,DBSALT003334,Agatolimod sodium
DB15031,DBSALT003503,Daridorexant hydrochloride
DB15066,DBSALT002906,Givosiran sodium
DB15067,DBSALT003052,Volanesorsen sodium
DB15079,DBSALT003366,Troriluzole hydrochloride
DB15091,DBSALT002885,Upadacitinib hemihydrate
DB15091,DBSALT002886,Upadacitinib tartrate
DB15097,DBSALT003486,Gefapixant citrate
DB15110,DBSALT003265,Onvansertib fumarate
DB15130,DBSALT003573,Dexpramipexole dihydrochloride
DB15133,DBSALT003143,Tepotinib hydrochloride
DB15147,DBSALT003266,Tinostamustine hydrochloride
DB15165,DBSALT003484,Avacincaptad pegol sodium
DB15168,DBSALT003421,Cilofexor tromethamine
DB15177,DBSALT003367,Bamocaftor potassium
DB15189,DBSALT003281,Birabresib dihydrate
DB15191,DBSALT003290,MAX-40279 hemifumarate
DB15198,DBSALT003435,Dextromethadone hydrochloride
DB15219,DBSALT003289,Tomivosertib hydrochloride
DB15226,DBSALT003197,Dasiglucagon hydrochloride
DB15227,DBSALT003288,Tirabrutinib hydrochloride
DB15248,DBSALT003033,Bulevirtide acetate
DB15254,DBSALT003574,Avutometinib potassium
DB15279,DBSALT003418,CB-103 hydrochloride
DB15327,DBSALT003049,Abivertinib maleate
DB15343,DBSALT003283,Tuspetinib monohydrate
DB15357,DBSALT003557,Xanomeline tartrate
DB15413,DBSALT003214,Pafolacianine sodium
DB15442,DBSALT003163,Trilaciclib dihydrochloride
DB15446,DBSALT002955,Vidofludimus Calcium
DB15447,DBSALT003364,Setogepram sodium
DB15465,DBSALT002879,Benzhydrocodone hydrochloride
DB15466,DBSALT002880,Tallimustine hydrochloride
DB15492,DBSALT002889,Eticlopride hydrochloride
DB15536,DBSALT003012,Ferric chloride hexahydrate
DB15575,DBSALT003133,Padeliporfin potassium
DB15596,DBSALT002909,Aminopromazine hydrochloride
DB15597,DBSALT002910,Aminopentamide hydrochloride
DB15597,DBSALT002911,Aminopentamide sulfate
DB15636,DBSALT003524,Zilucoplan Sodium
DB15642,DBSALT002944,Molidustat sodium
DB15646,DBSALT002945,Fasitibant chloride
DB15646,DBSALT002946,Fasitibant chloride hydrochloride
DB15652,DBSALT002948,Ravidasvir hydrochloride
DB15673,DBSALT003483,Lenacapavir sodium
DB15688,DBSALT003479,Zavegepant hydrochloride
DB15720,DBSALT002965,Zinc orotate dihydrate
DB15760,DBSALT002980,Cobaltous sulfate heptahydrate
DB15783,DBSALT003014,Pargeverine hydrochloride
DB15785,DBSALT003016,Myrtecaine citrate
DB15785,DBSALT003015,Myrtecaine hydrochloride
DB15790,DBSALT003020,Mecloxamine citrate
DB15791,DBSALT003021,MK-0668 mesylate
DB15795,DBSALT003180,Adiphenine hydrochloride
DB15796,DBSALT003023,GC-376
DB15831,DBSALT003026,Calcium alpha-Keto-beta-methylvaleric acid
DB15832,DBSALT003029,Desmeninol calcium
DB15833,DBSALT003150,alpha-Keto-isoleucine calcium
DB15880,DBSALT003037,Dermatan sulfate sodium
DB15881,DBSALT003038,Clonazoline hydrochloride
DB15882,DBSALT003039,Sulfamethylthiazole sodium
DB15887,DBSALT003117,Fluorocholine chloride F-18
DB15888,DBSALT003043,Pipethanate ethobromide
DB15888,DBSALT003044,Pipethanate hydrochloride
DB15902,DBSALT003056,Fepradinol hydrochloride
DB15907,DBSALT003224,Escin sodium
DB15911,DBSALT003058,Amfenac sodium anhydrous
DB15919,DBSALT003066,Diquafosol tetrasodium
DB15932,DBSALT003128,Clemizole hydrochloride
DB15935,DBSALT003500,Lumasiran sodium
DB15942,DBSALT003079,Haletazole tartrate
DB15944,DBSALT003080,Menadione sodium bisulfite anhydrous
DB15944,DBSALT003081,Menadione sodium bisulfite trihydrate
DB15945,DBSALT003106,Pirenoxine sodium
DB15946,DBSALT003179,Piroctone olamine
DB15947,DBSALT003082,Pitofenone hydrochloride
DB15954,DBSALT003146,Strychnine nitrate
DB15954,DBSALT003085,Strychnine sulfate
DB15960,DBSALT003086,Troclosene sodium
DB15968,DBSALT003090,Butropium bromide
DB15969,DBSALT003091,Carbazochrome sodium sulfonate
DB15971,DBSALT003092,Clorotepine maleate
DB15978,DBSALT003095,Parathiazine teoclate
DB15979,DBSALT003097,Homochlorcyclizine dihydrochloride
DB15980,DBSALT003108,Levocarnitine propionate hydrochloride
DB15982,DBSALT003120,Berotralstat hydrochloride
DB15990,DBSALT003121,Glycylglutamine monohydrate
DB15991,DBSALT003122,Glycyltyrosine dihydrate
DB16004,DBSALT003125,Butedronate tetrasodium
DB16008,DBSALT003126,Nifekalant hydrochloride
